stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon
4685102P,,Altenroxeler Str.,,,,1,,,,51.9412935,7.571107
4686102P,,Hohenfeld,,,,1,,,,51.9477205,7.5611795
4687102P,,Am Rohrbusch,,,,1,,,,51.950252500000005,7.556946
4688102P,,Schelmenstiege,,,,1,,,,51.955149000000006,7.541783000000001
4689102P,,Roxel Mitte,,,,1,,,,51.9547135,7.5367565
4690102P,,Dorffeldstraße,,,,1,,,,51.9514585,7.5370225
4691102P,,Paul-Gerhardt-Str.,,,,1,,,,51.949216,7.534841
4691901P,,Sessendrupweg,,,,1,,,,51.999078,7.552719
4692101P,,Nienberge Sporthalle,,,,1,,,,51.999772,7.5502579999999995
4693001P,,Hannaschweg,,,,1,,,,52.003505,7.542149
4693101P,,Feldstiege,,,,1,,,,52.001569,7.5455105
4694101P,,Von-Schonebeck-Ring,,,,1,,,,51.9982225,7.553278
4695001P,,Hermann-Hesse-Straße,,,,1,,,,51.995453499999996,7.5532655
4696101P,,Stefan-Zweig-Str.,,,,1,,,,51.9914325,7.5526235
4697001P,,Isolde-Kurz-Str.,,,,1,,,,51.9933755,7.5483530000000005
4698101P,,Haus Rüschhaus,,,,1,,,,51.9832835,7.5499385
4699101P,,Autobahn Nord,,,,1,,,,51.97783,7.5570865000000005
4704101P,,Zum Roten Berge,,,,1,,,,51.899147,7.6408545
4705101P,,Blomenkamp,,,,1,,,,51.926308500000005,7.527584
4706101P,,Dülmener Str.,,,,1,,,,51.9248835,7.523596
4706501P,,Rottkamp,,,,1,,,,51.9250385,7.519462
4707102P,,Albachten Kirche,,,,1,,,,51.924563,7.5277645
4712102P,,Wolbecker Windmühle,,,,1,,,,51.929227999999995,7.7213125
4718101P,,Am Tiergarten,,,,1,,,,51.917288,7.7422325
4719102P,,Im Bilskamp,,,,1,,,,51.9177155,7.737671000000001
4720102P,,Kurhaus,,,,1,,,,51.917009,7.734661
4722101P,,Ringstraße,,,,1,,,,51.905961500000004,7.6617625
4722802P,,Hiltrup Bahnhof,,,,1,,,,51.905047,7.65374
4723101P,,Glasuritstr.,,,,1,,,,51.905064,7.650955
4724101P,,Marktallee,,,,1,,,,51.9042675,7.645306
4725101P,,Hiltrup Schulzentrum,,,,1,,,,51.903088,7.6396964999999994
4726102P,,An der Alten Kirche,,,,1,,,,51.905193,7.6359495
4727101P,,Herz-Jesu-Krankenhaus,,,,1,,,,51.909413,7.632842500000001
4728102P,,Westfalenstr.,,,,1,,,,51.9172165,7.632235
4728502P,,Merkureck,,,,1,,,,51.914123000000004,7.632874
4729102P,,Vennheideweg,,,,1,,,,51.9211875,7.631322
4731102P,,Sültemeyer,,,,1,,,,51.917538,7.728279499999999
4732101P,,Wolbeck Markt,,,,1,,,,51.915632,7.7255605
4733102P,,Am Berler Kamp,,,,1,,,,51.915811500000004,7.7207555
4734102P,,Twenhövenweg,,,,1,,,,51.918228,7.706225
4735102P,,Haus Angelmodde,,,,1,,,,51.919853,7.7027985
4736102P,,Angelmodde Kirche,,,,1,,,,51.9219435,7.7008485
4737102P,,Am Hohen Ufer,,,,1,,,,51.9270845,7.6914394999999995
4738102P,,Wolbeck Ehrenmal,,,,1,,,,51.920058,7.7285935
4738501P,,Zur Walbeke,,,,1,,,,51.920915,7.735961
4738702P,,Nikolausweg,,,,1,,,,51.921293500000004,7.7314805
4739101P,,Middelerstraße,,,,1,,,,51.925651,7.7284285
4739202P,,Hiltruper Str.,,,,1,,,,51.911564999999996,7.71789
4739701P,,Holtrode,,,,1,,,,51.9233915,7.731414
4740102P,,Böddingheideweg,,,,1,,,,51.9321595,7.681528500000001
4740501P,,Delstrup,,,,1,,,,51.934538,7.67999
4741201P,,Zeisigweg,,,,1,,,,51.930541,7.6851015
4742102P,,Im Dahl,,,,1,,,,51.913407,7.6362235
4743102P,,An der Christuskirche,,,,1,,,,51.907448,7.649497500000001
4744102P,,Von-Flotow-Str.,,,,1,,,,51.9083205,7.646412
4745102P,,Max-Reger-Str.,,,,1,,,,51.907584,7.642968
4746101P,,Wolbeck Schulzentrum,,,,1,,,,51.916078999999996,7.717645
4747001P,,Wolbeck Nogatstr.,,,,1,,,,51.9106855,7.716374500000001
4747102P,,Von-Holte-Str.,,,,1,,,,51.912459,7.722813
4747502P,,Anton-Aulke-Str.,,,,1,,,,51.90842,7.719200000000001
4748001P,,Brandhoveweg,,,,1,,,,51.9109825,7.7126675
4748102P,,Zumbuschstraße,,,,1,,,,51.9105065,7.7213645
4749102P,,Homannstraße,,,,1,,,,51.924688,7.6974255
4750102P,,Bredekamp,,,,1,,,,51.917695,7.634001
4751102P,,Geistkamp,,,,1,,,,51.9104905,7.6374165000000005
4752101P,,Hülsebrockstr.,,,,1,,,,51.907166000000004,7.6392525
4753102P,,Hohe Geest/Hiltr. Museum,,,,1,,,,51.904796000000005,7.6412215
4754101P,,Nimrodweg,,,,1,,,,51.9008905,7.6354185
4755101P,,Langestraße,,,,1,,,,51.899919999999995,7.6319824999999994
4756101P,,Rückertstraße,,,,1,,,,51.8990765,7.628202
4757101P,,Amelsbürener Str.,,,,1,,,,51.898199500000004,7.624262
4757501P,,Franz-Berding-Weg,,,,1,,,,51.900225,7.6245635
4758101P,,Pater-Kolbe-Str.,,,,1,,,,51.882995,7.615418
4758201P,,Leisnerstr.,,,,1,,,,51.884155,7.609346
4759502P,,Raringheide,,,,1,,,,51.887375,7.620604999999999
4760002P,,Amelsbüren Bahnhof,,,,1,,,,51.884367,7.599891
4761502P,,Am Dornbusch,,,,1,,,,51.8804535,7.6087335
4762101P,,Amelsbüren Kirche,,,,1,,,,51.8851045,7.605634500000001
4764101P,,Davertstraße,,,,1,,,,51.88273,7.606167
4765101P,,Linckensstraße,,,,1,,,,51.908315,7.6249925
4765501P,,Haus Herding,,,,1,,,,51.9058445,7.624719
4766101P,,Meesenstiege,,,,1,,,,51.903642000000005,7.625476
4767002P,,Hünenburg,,,,1,,,,51.910789,7.624066
4767502P,,Grollheide,,,,1,,,,51.916011499999996,7.6156735
4769101P,,Siriusweg,,,,1,,,,51.8806405,7.612729
4770101P,,Hiltrup Hallenbad,,,,1,,,,51.900932,7.639355
4774701P,,Sprakeler Heide,,,,1,,,,52.046761000000004,7.5948235
4774801P,,Im Brook,,,,1,,,,52.049348,7.589815
4774901P,,Sprakel Kapelle,,,,1,,,,52.043298,7.591959
4781102P,,Herrenburg,,,,1,,,,51.893373,7.628172
4781301P,,Malteserstraße,,,,1,,,,51.893591,7.6337805
4782101P,,Hansestraße,,,,1,,,,51.893662500000005,7.622733
4783102P,,Sternkamp,,,,1,,,,51.8959455,7.622566
4785101P,,Amelsbüren Süd,,,,1,,,,51.878364000000005,7.6094735
4786101P,,Gropiusstraße,,,,1,,,,51.891065499999996,7.594817
4786302P,,Kopenhagener Str.,,,,1,,,,51.892134,7.584237
4786501P,,Antwerpener Str.,,,,1,,,,51.888169500000004,7.5804469999999995
4790102P,,Bertha-von-Suttner-Weg,,,,1,,,,51.9356065,7.647823499999999
4790502P,,Verkehrsbetriebe,,,,1,,,,51.9390545,7.645597
4790702P,,An den Loddenbüschen,,,,1,,,,51.9287825,7.6469594999999995
4791102P,,Gustav-Stresemann-Weg,,,,1,,,,51.9318085,7.6481705
4791801P,,Friedenspark,,,,1,,,,51.9342025,7.6527655
4792102P,,Biederlackweg,,,,1,,,,51.932202000000004,7.6538509999999995
4792302P,,Gewerbeg. Loddenheide,,,,1,,,,51.934167,7.645766
4814101P,,Alte Viehstraße,,,,1,,,,51.89897,7.5228255
4815101P,,Haus Ruhr,,,,1,,,,51.8945335,7.5099465
4864101P,,Burg Hülshoff,,,,1,,,,51.969283,7.506633
4901101P,,Görlitzer Str.,,,,1,,,,51.9925525,7.6437215
4902101P,,Josefine-Mauser-Str.,,,,1,,,,51.9897055,7.6482045
4975101P,,Schlossplatz,,,,1,,,,51.964493,7.617884
5102201P,,Niederort,,,,1,,,,51.9053315,7.5294755
5433102P,,Sperlichstr.,,,,1,,,,51.94912,7.609985
4074101,,Alexianer-Campus,,,,,4074101P,,,51.877213,7.566393
4074102,,Alexianer-Campus,,,,,4074101P,,,51.876622,7.566572
4074301,,Alexianerweg,,,,,4074301P,,,51.877732,7.559522
4074601,,Kannenweg,,,,,4074601P,,,51.884483,7.570636
4074602,,Kannenweg,,,,,4074601P,,,51.884421,7.570725
4074803,,Hansa-BusinessPark C,,,,,4074801P,,,51.889336,7.578761
4074804,,Hansa-BusinessPark D,,,,,4074801P,,,51.888808,7.578981
4075101,,Wiedau,,,,,4075101P,,,51.89459,7.579191
4075102,,Wiedau,,,,,4075101P,,,51.894638,7.579422
4075401,,Getterbach,,,,,4075401P,,,51.917515,7.598352
4075402,,Getterbach,,,,,4075401P,,,51.917739,7.599086
4075601,,Holtschulte,,,,,4075601P,,,51.91142,7.592249
4075602,,Holtschulte,,,,,4075601P,,,51.911368,7.592439
4100001,,Hauptbahnhof A,,,,,4100001P,,,51.956603,7.63423
4100002,,Hauptbahnhof B1,,,,,4100001P,,,51.957354,7.634629
4100003,,Hauptbahnhof B2,,,,,4100001P,,,51.957697,7.634764
4100004,,Hauptbahnhof B3,,,,,4100001P,,,51.957941,7.634844
4100006,,Hauptbahnhof C1,,,,,4100001P,,,51.956569,7.63362
4100007,,Hauptbahnhof C2,,,,,4100001P,,,51.95635,7.633321
4100008,,Hauptbahnhof C3,,,,,4100001P,,,51.956122,7.633038
4100009,,Hauptbahnhof D1,,,,,4100001P,,,51.957258,7.634167
4100010,,Hauptbahnhof D2,,,,,4100001P,,,51.957683,7.634328
4102101,,Ludgeriplatz B,,,,,4102101P,,,51.9559,7.627851
4102102,,Ludgeriplatz A,,,,,4102101P,,,51.955822,7.628129
4102103,,Ludgeriplatz C,,,,,4102101P,,,51.956151,7.626999
4103202,,Königsstr.,,,,,4103202P,,,51.957841,7.626264
4104101,,Prinzipalmarkt,,,,,4104101P,,,51.962546,7.628215
4104102,,Prinzipalmarkt,,,,,4104101P,,,51.962469,7.628509
4104401,,Domplatz,,,,,4104401P,,,51.962092,7.62628
4104801,,Altstadt/Bült B,,,,,4104801P,,,51.964065,7.630541
4104802,,Altstadt/Bült A,,,,,4104801P,,,51.963903,7.630531
4105101,,Eisenbahnstr. A,,,,,4105101P,,,51.961803,7.63544
4105102,,Eisenbahnstr. B,,,,,4105101P,,,51.960945,7.635059
4106101,,Servatiiplatz A,,,,,4106101P,,,51.959327,7.635835
4106102,,Servatiiplatz B,,,,,4106101P,,,51.959162,7.634749
4107101,,Raphaelsklinik,,,,,4107101P,,,51.959289,7.629464
4109101,,Piusallee,,,,,4109101P,,,51.966525,7.638847
4109102,,Piusallee,,,,,4109101P,,,51.966369,7.637746
4110501,,Hörstertor B,,,,,4110501P,,,51.965718,7.635088
4110502,,Hörstertor A,,,,,4110501P,,,51.965843,7.635026
4110503,,Hörstertor C,,,,,4110501P,,,51.966088,7.634481
4110504,,Hörstertor D,,,,,4110501P,,,51.965948,7.634019
4110601,,Standesamt,,,,,4110601P,,,51.96552,7.632766
4112101,,Neubrückentor,,,,,4112101P,,,51.967754,7.630094
4112102,,Neubrückentor,,,,,4112101P,,,51.967715,7.629848
4113101,,Maximilianstr.,,,,,4113101P,,,51.969889,7.631294
4113102,,Maximilianstr.,,,,,4113101P,,,51.970258,7.631269
4114101,,Kolpingstr.,,,,,4114101P,,,51.969825,7.634251
4114102,,Kolpingstr.,,,,,4114101P,,,51.970331,7.634512
4116102,,Pumpenhaus/Lublinring B,,,,,4116101P,,,51.972789,7.635645
4116103,,Pumpenhaus/Lublinring C,,,,,4116101P,,,51.971704,7.635896
4116104,,Pumpenhaus/Lublinring D,,,,,4116101P,,,51.971875,7.635905
4116105,,Pumpenhaus/Lublinring,,,,,4116101P,,,51.973025,7.636598
4117101,,Kanalstr.,,,,,4117101P,,,51.972196,7.632549
4117102,,Kanalstr.,,,,,4117101P,,,51.97184,7.632065
4120101,,Langemarckstr.,,,,,4120101P,,,51.974339,7.627491
4121101,,Cheruskerring A,,,,,4121101P,,,51.974791,7.622355
4121102,,Cheruskerring B,,,,,4121101P,,,51.974093,7.623322
4122001,,Nordplatz A,,,,,4122001P,,,51.972535,7.623093
4122002,,Nordplatz B,,,,,4122001P,,,51.97206,7.622453
4123101,,Polizeipräsidium/LWL Klinik,,,,,4123101P,,,51.974603,7.617019
4123102,,Polizeipräsidium/LWL Klinik,,,,,4123101P,,,51.974571,7.619669
4125001,,Dreifaltigkeitskirche A,,,,,4125001P,,,51.974954,7.612439
4125002,,Dreifaltigkeitskirche B,,,,,4125001P,,,51.974197,7.613044
4125004,,Dreifaltigkeitskirche C,,,,,4125001P,,,51.973648,7.612217
4126001,,Kanonierplatz,,,,,4126001P,,,51.971757,7.612669
4126002,,Kanonierplatz,,,,,4126001P,,,51.971538,7.612384
4127101,,Hoyastr.,,,,,4127101P,,,51.969928,7.622242
4127102,,Hoyastr.,,,,,4127101P,,,51.970259,7.622116
4128101,,Kreuzschanze,,,,,4128101P,,,51.967379,7.623324
4128102,,Kreuzschanze,,,,,4128101P,,,51.9676,7.623026
4129101,,Tibusstr.,,,,,4129101P,,,51.965383,7.627125
4129102,,Tibusstr.,,,,,4129101P,,,51.965209,7.626839
4132101,,Münzstr.,,,,,4132101P,,,51.966762,7.619822
4132102,,Münzstr.,,,,,4132101P,,,51.966644,7.619665
4133101,,Steinfurter Str.,,,,,4133101P,,,51.968162,7.614235
4133102,,Steinfurter Str.,,,,,4133101P,,,51.968775,7.612892
4134101,,THEATER Münster,,,,,4134101P,,,51.96509,7.628982
4135101,,Wilhelmstr.,,,,,4135101P,,,51.967266,7.612924
4135102,,Wilhelmstr.,,,,,4135101P,,,51.967321,7.611569
4136101,,Landgericht/Schlossplatz Süd,,,,,4136101P,,,51.962011,7.615472
4136102,,Landgericht/Schlossplatz Süd,,,,,4136101P,,,51.961913,7.615577
4140101,,Schützenstr.,,,,,4140101P,,,51.958467,7.621386
4140102,,Schützenstr.,,,,,4140101P,,,51.958133,7.621323
4141101,,St.-Antonius-Kirche,,,,,4141101P,,,51.95532,7.621279
4141102,,St.-Antonius-Kirche,,,,,4141101P,,,51.955161,7.62156
4142102,,Scharnhorststr.,,,,,4142102P,,,51.954915,7.618949
4143201,,Bismarckallee,,,,,4143201P,,,51.956244,7.618108
4144101,,Goldene Brücke/Aasee,,,,,4144101P,,,51.957696,7.616216
4144102,,Goldene Brücke/Aasee,,,,,4144101P,,,51.957679,7.615533
4145101,,Zentralfriedhof,,,,,4145101P,,,51.959568,7.612565
4145102,,Zentralfriedhof,,,,,4145101P,,,51.959653,7.612169
4146101,,Aegidiitor,,,,,4146101P,,,51.957459,7.619016
4146102,,Aegidiitor,,,,,4146101P,,,51.957374,7.618655
4147202,,Neutor/Schlossplatz Nord,,,,,4147202P,,,51.966709,7.616069
4148101,,Krummer Timpen,,,,,4148101P,,,51.961584,7.619719
4148102,,Krummer Timpen,,,,,4148101P,,,51.961707,7.618726
4148601,,Körnerstr.,,,,,4148601P,,,51.954613,7.616194
4149101,,Bezirksregierung II,,,,,4149101P,,,51.983763,7.636403
4149102,,Bezirksregierung II,,,,,4149101P,,,51.983823,7.636169
4149501,,Anton-Bruchausen-Str.,,,,,4149501P,,,51.980302,7.635577
4149502,,Anton-Bruchausen-Str.,,,,,4149501P,,,51.980685,7.635259
4150101,,Joseph-König-Str.,,,,,4150101P,,,51.985776,7.6333
4150102,,Joseph-König-Str.,,,,,4150101P,,,51.985624,7.633333
4151101,,Nevinghoff,,,,,4151101P,,,51.983809,7.63186
4151102,,Nevinghoff,,,,,4151101P,,,51.983679,7.632214
4152101,,Deutsche Rentenversicherung,,,,,4152101P,,,51.976326,7.636018
4152102,,Deutsche Rentenversicherung,,,,,4152101P,,,51.976503,7.635765
4153102,,Haltepunkt Zentrum Nord,,,,,4153102P,,,51.984418,7.637854
4192302,,Picasso-Museum,,,,,4192302P,,,51.960498,7.626023
4192304,,Picasso-Museum / Rothenburg,,,,,4192302P,,,51.960666,7.626556
4194001,,Aegidiimarkt A/LWL-Museum,,,,,4194001P,,,51.961004,7.623127
4194002,,Aegidiimarkt C/LWL-Museum,,,,,4194001P,,,51.960121,7.62375
4194003,,Aegidiimarkt B1/LWL-Museum,,,,,4194001P,,,51.960634,7.623822
4194004,,Aegidiimarkt B2/LWL-Museum,,,,,4194001P,,,51.96093,7.62294
4196201,,Lotharingerstr.,,,,,4196201P,,,51.966718,7.631435
4197101,,Klemensstr.,,,,,4197101P,,,51.960955,7.628948
4198201,,Engelenschanze,,,,,4198201P,,,51.957144,7.631275
4200101,,Kiesekampweg,,,,,4200101P,,,51.994706,7.638313
4200102,,Kiesekampweg,,,,,4200101P,,,51.994632,7.63817
4201001,,Coerde B,,,,,4201001P,,,51.994386,7.639429
4201002,,Coerde A,,,,,4201001P,,,51.994917,7.640258
4201003,,Coerde C,,,,,4201001P,,,51.994726,7.639274
4201501,,Speicherstadt,,,,,4201501P,,,51.996266,7.634917
4202101,,Dachsleite,,,,,4202101P,,,51.997378,7.647158
4202102,,Dachsleite,,,,,4202101P,,,51.997275,7.646826
4203101,,Ziegeleiteich,,,,,4203101P,,,51.998103,7.650791
4203102,,Ziegeleiteich,,,,,4203101P,,,51.997607,7.651447
4203501,,Coerder Liekweg,,,,,4203501P,,,51.996222,7.65606
4203502,,Coerder Liekweg,,,,,4203501P,,,51.996283,7.655884
4204001,,Königsberger Str. A,,,,,4204001P,,,51.992889,7.649201
4204002,,Königsberger Str. B,,,,,4204001P,,,51.992589,7.648118
4204003,,Königsberger Str. C,,,,,4204001P,,,51.992987,7.647494
4205101,,Meerwiese/Begegnungszentrum,,,,,4205101P,,,51.988094,7.648034
4205102,,Meerwiese/Begegnungszentrum,,,,,4205101P,,,51.987542,7.647687
4206101,,Elbinger Str.,,,,,4206101P,,,51.994206,7.653485
4206102,,Elbinger Str.,,,,,4206101P,,,51.994582,7.653328
4207101,,Sibeliusstr.,,,,,4207101P,,,51.982618,7.646176
4207102,,Sibeliusstr.,,,,,4207101P,,,51.982615,7.645972
4208101,,Braseweg,,,,,4208101P,,,51.979984,7.644567
4208102,,Braseweg,,,,,4208101P,,,51.980153,7.644416
4209101,,Rumphorstweg,,,,,4209101P,,,51.977399,7.642535
4209102,,Rumphorstweg,,,,,4209101P,,,51.977058,7.641846
4210103,,Hoher Heckenweg,,,,,4210101P,,,51.974274,7.638962
4210104,,Hoher Heckenweg,,,,,4210101P,,,51.974132,7.638326
4211101,,Sudmühlenstr.,,,,,4211101P,,,51.998851,7.669946
4211102,,Sudmühlenstr.,,,,,4211101P,,,51.998494,7.669418
4211301,,Westfälisches Pferdezentrum,,,,,4211301P,,,51.999377,7.67194
4211302,,Westfälisches Pferdezentrum,,,,,4211301P,,,51.999526,7.671659
4212101,,Dyckburgstraße,,,,,4212101P,,,51.992593,7.686612
4212102,,Dyckburgstraße,,,,,4212101P,,,51.992848,7.686852
4213101,,Heidehof,,,,,4213101P,,,51.988343,7.678642
4213102,,Heidehof,,,,,4213101P,,,51.988451,7.678639
4214101,,Im Sundern,,,,,4214101P,,,51.988444,7.673995
4214102,,Im Sundern,,,,,4214101P,,,51.988537,7.674328
4215101,,Mariendorf West,,,,,4215101P,,,51.987468,7.668813
4215102,,Mariendorf West,,,,,4215101P,,,51.987578,7.668926
4216101,,Jägerhäuschen,,,,,4216101P,,,51.986229,7.662517
4216102,,Jägerhäuschen,,,,,4216101P,,,51.98625,7.662793
4217101,,Schleuse,,,,,4217101P,,,51.975873,7.65843
4217102,,Schleuse,,,,,4217101P,,,51.975817,7.658271
4218101,,Saarstr.,,,,,4218101P,,,51.972346,7.657327
4218102,,Saarstr.,,,,,4218101P,,,51.972434,7.657136
4219101,,Coerheide,,,,,4219101P,,,51.996447,7.641973
4219102,,Coerheide,,,,,4219101P,,,51.996512,7.642219
4220001,,Elbestr. A,,,,,4220001P,,,51.970424,7.656686
4220002,,Elbestr. B,,,,,4220001P,,,51.969429,7.656119
4221101,,Schifffahrter Damm,,,,,4221101P,,,51.967859,7.654842
4221102,,Schifffahrter Damm,,,,,4221101P,,,51.968002,7.654721
4222101,,Wiener Str.,,,,,4222101P,,,51.968133,7.65124
4222102,,Wiener Str.,,,,,4222101P,,,51.968159,7.651966
4223101,,Erpho-Kirche,,,,,4223101P,,,51.96799,7.648203
4223102,,Erpho-Kirche,,,,,4223101P,,,51.968026,7.646659
4224001,,Fachklinik Hornheide,,,,,4224001P,,,52.010807,7.707315
4224002,,Fachklinik Hornheide,,,,,4224001P,,,52.010492,7.707251
4224101,,Villa ten Hompel,,,,,4224101P,,,51.966752,7.646028
4224102,,Villa ten Hompel,,,,,4224101P,,,51.967232,7.645577
4225101,,Am Hornbach,,,,,4225101P,,,52.002631,7.710055
4225102,,Am Hornbach,,,,,4225101P,,,52.002925,7.709799
4226101,,Lützowstraße,,,,,4226101P,,,51.998971,7.71648
4226102,,Lützowstraße,,,,,4226101P,,,51.999357,7.716396
4227101,,In der Stroth,,,,,4227101P,,,51.99878,7.714607
4227102,,In der Stroth,,,,,4227101P,,,51.998894,7.714313
4227501,,Am Kerkamp,,,,,4227501P,,,52.005338,7.709381
4227502,,Am Kerkamp,,,,,4227501P,,,52.004988,7.709361
4228101,,Dorbaum,,,,,4228101P,,,51.998683,7.709848
4228102,,Dorbaum,,,,,4228101P,,,51.9986,7.709618
4228501,,Drei Eichen,,,,,4228501P,,,51.99652,7.710886
4228502,,Drei Eichen,,,,,4228501P,,,51.995962,7.710829
4228601,,Eichenaue,,,,,4228601P,,,51.995263,7.713456
4228602,,Eichenaue,,,,,4228601P,,,51.995288,7.713353
4229101,,Middelfeld,,,,,4229101P,,,51.99253,7.706895
4229102,,Middelfeld,,,,,4229101P,,,51.992403,7.705967
4230101,,Handorf Mitte,,,,,4230101P,,,51.987272,7.698676
4230102,,Handorf Mitte,,,,,4230101P,,,51.987198,7.698518
4231101,,Kötterstr.,,,,,4231101P,,,51.985379,7.700652
4231102,,Kötterstr.,,,,,4231101P,,,51.984613,7.701286
4232001,,Waldfriedhof Lauheide,,,,,4232001P,,,52.000192,7.750607
4232101,,Lauheide,,,,,4232101P,,,52.003153,7.737491
4232102,,Lauheide,,,,,4232101P,,,52.003137,7.737695
4234102,,Alter Mühlenweg,,,,,4234101P,,,51.976323,7.704218
4234301,,Handorf Gartencenter,,,,,4234301P,,,51.977238,7.704963
4234302,,Handorf Gartencenter,,,,,4234301P,,,51.977905,7.704318
4235101,,Pleistermühlenweg,,,,,4235101P,,,51.973589,7.694371
4235102,,Pleistermühlenweg,,,,,4235101P,,,51.973575,7.693077
4236101,,St. Mauritz A,,,,,4236101P,,,51.970736,7.677094
4236102,,St. Mauritz B,,,,,4236101P,,,51.970628,7.675423
4237101,,Pulverschuppen,,,,,4237101P,,,51.969233,7.668887
4237102,,Pulverschuppen,,,,,4237101P,,,51.96929,7.668434
4238101,,Mauritz-Mitte B,,,,,4238101P,,,51.967057,7.657733
4238107,,Mauritz-Mitte A,,,,,4238101P,,,51.967354,7.657811
4238108,,Mauritz-Mitte C,,,,,4238101P,,,51.966876,7.65768
4238602,,Albertstr.,,,,,4238602P,,,51.966643,7.654558
4239101,,Dechaneistr.,,,,,4239101P,,,51.964896,7.651133
4239102,,Dechaneistr.,,,,,4239101P,,,51.965085,7.651171
4240101,,Hohenzollernr. B/Finanzgericht,,,,,4240101P,,,51.964145,7.648318
4240102,,Hohenzollernr. A/Finanzgericht,,,,,4240101P,,,51.963229,7.646076
4240103,,Hohenzollernr. C/Finanzgericht,,,,,4240101P,,,51.964586,7.646778
4241101,,Zumsandestr.,,,,,4241101P,,,51.961647,7.641395
4241102,,Zumsandestr.,,,,,4241101P,,,51.961857,7.641636
4243101,,Am Hof zur Linde,,,,,4243101P,,,51.991181,7.702756
4243102,,Am Hof zur Linde,,,,,4243101P,,,51.990617,7.701287
4244101,,Kirschgarten,,,,,4244101P,,,51.989544,7.700124
4244102,,Kirschgarten,,,,,4244101P,,,51.989523,7.699834
4246101,,Hobbeltstr.,,,,,4246101P,,,51.981702,7.702986
4246102,,Hobbeltstr.,,,,,4246101P,,,51.981681,7.702695
4247001,,Handorf Kaserne,,,,,4247001P,,,52.002209,7.721601
4247501,,Verth,,,,,4247501P,,,52.010545,7.727801
4247502,,Verth,,,,,4247501P,,,52.010635,7.727799
4248801,,Abzw. Mariendorf,,,,,4248801P,,,51.987084,7.662666
4248802,,Abzw. Mariendorf,,,,,4248801P,,,51.987145,7.662475
4249101,,Hacklenburg,,,,,4249101P,,,51.982093,7.660064
4249102,,Hacklenburg,,,,,4249101P,,,51.98245,7.659849
4250101,,Sudmühle Freibad,,,,,4250101P,,,51.997612,7.690936
4250102,,Sudmühle Freibad,,,,,4250101P,,,51.997358,7.69071
4251101,,Windbreede,,,,,4251101P,,,51.994987,7.690095
4251102,,Windbreede,,,,,4251101P,,,51.99504,7.689977
4252001,,Gymnasium St. Mauritz,,,,,4252001P,,,51.982504,7.686208
4252802,,Wersebeckmannweg,,,,,4252801P,,,51.979537,7.680429
4261001,,Chirurgie,,,,,4261001P,,,51.959068,7.599196
4261002,,Chirurgie,,,,,4261001P,,,51.958949,7.599039
4269802,,Matthias-Claudius-Schule,,,,,4269802P,,,51.990011,7.703386
4270801,,Ludwig-Wolker-Str.,,,,,4270801P,,,51.987895,7.700623
4294202,,Emsstr.,,,,,4294202P,,,51.967776,7.660869
4296001,,Sudmühle B,,,,,4296001P,,,51.997321,7.680154
4296002,,Sudmühle C,,,,,4296001P,,,51.997248,7.680084
4298101,,Elisabet-Ney-Str.,,,,,4298101P,,,51.967458,7.643359
4298102,,Elisabet-Ney-Str.,,,,,4298101P,,,51.967566,7.643341
4301001,,Tannenhof A,,,,,4301001P,,,51.968705,7.677896
4302101,,An der Konradkirche,,,,,4302101P,,,51.963834,7.676351
4302102,,An der Konradkirche,,,,,4302101P,,,51.962867,7.675856
4303102,,Frauenburgstr.,,,,,4303101P,,,51.960872,7.669513
4304101,,Erikaweg/WDR,,,,,4304101P,,,51.959203,7.676167
4304102,,Erikaweg/WDR,,,,,4304101P,,,51.959361,7.675814
4305101,,Im Drostebusch,,,,,4305101P,,,51.956463,7.677034
4305102,,Im Drostebusch,,,,,4305101P,,,51.956238,7.677011
4306101,,Brentanoweg,,,,,4306101P,,,51.953405,7.676905
4306102,,Brentanoweg,,,,,4306101P,,,51.953384,7.676615
4307101,,Zum Guten Hirten,,,,,4307101P,,,51.962883,7.660593
4307502,,Mauritz Friedhof,,,,,4307501P,,,51.961519,7.656851
4308001,,Mondstr. B,,,,,4308001P,,,51.949806,7.675775
4308002,,Mondstr. A,,,,,4308001P,,,51.94975,7.674788
4309101,,St.-Margareta-Kirche,,,,,4309101P,,,51.950989,7.670707
4309102,,St.-Margareta-Kirche,,,,,4309101P,,,51.951373,7.669649
4309201,,Mühlhäuser Str.,,,,,4309201P,,,51.951859,7.66575
4309202,,Mühlhäuser Str.,,,,,4309201P,,,51.95225,7.665361
4310101,,Institut der Feuerwehr,,,,,4310101P,,,51.953968,7.659913
4310102,,Institut der Feuerwehr,,,,,4310101P,,,51.954052,7.660158
4311101,,Liboristr.,,,,,4311101P,,,51.954831,7.651261
4311102,,Liboristr.,,,,,4311101P,,,51.954912,7.652087
4311802,,Mathilde-Anneke-Schule,,,,,4311802P,,,51.956286,7.652788
4312002,,Maikottenweg,,,,,4312001P,,,51.956898,7.667783
4313102,,Gallenkamp,,,,,4313102P,,,51.95602,7.665671
4313103,,Gallenkamp,,,,,4313102P,,,51.956654,7.663731
4314101,,08-Stadion,,,,,4314101P,,,51.958565,7.657943
4314102,,08-Stadion,,,,,4314101P,,,51.95868,7.657721
